City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
296,Lakatoro,VU,2022-01-24 03:16:22,-16.0999,167.4164,87.84,63,100,4.85
297,Bud,US,2022-01-24 03:16:22,39.447,-86.1758,26.69,70,75,1.95
298,Berlevag,NO,2022-01-24 03:16:23,70.8578,29.0864,40.57,87,100,40.91
299,Malyye Derbety,RU,2022-01-24 03:16:23,47.9547,44.6808,25.12,93,100,12.55
300,Buckeye,US,2022-01-24 03:13:08,33.3703,-112.5838,65.21,45,0,6.62
301,Gashua,NG,2022-01-24 03:16:24,12.871,11.0482,59.72,17,0,9.6
302,Inhambane,MZ,2022-01-24 03:11:38,-23.865,35.3833,76.14,84,95,16.93
303,Solton,RU,2022-01-24 03:16:24,52.8429,86.4787,2.32,96,100,2.8
304,Aklavik,CA,2022-01-24 03:16:25,68.2191,-135.0107,3.92,95,95,8.7
305,Salamanca,ES,2022-01-24 03:16:25,40.8333,-6.0,27.99,77,0,1.92
306,Micheweni,TZ,2022-01-24 03:16:26,-4.9667,39.8333,80.56,72,100,16.33
307,Kaeo,NZ,2022-01-24 03:16:26,-35.1,173.7833,70.32,85,100,11.68
308,Bunbury,AU,2022-01-24 03:16:27,-33.3333,115.6333,73.81,49,5,18.75
309,Esperance,AU,2022-01-24 03:16:28,-33.8667,121.9,69.22,70,99,8.63
310,Zhigansk,RU,2022-01-24 03:16:28,66.7697,123.3711,-6.54,98,100,9.46
311,Victoria,HK,2022-01-24 03:12:53,22.2855,114.1577,74.17,89,99,3.0
312,Onguday,RU,2022-01-24 03:16:29,50.75,86.15,-9.78,99,46,1.99
313,Nampula,MZ,2022-01-24 03:06:44,-15.1165,39.2666,69.89,98,100,11.77
314,Acapulco,MX,2022-01-24 03:05:35,16.8634,-99.8901,82.22,51,0,8.05
315,Maldonado,UY,2022-01-24 03:16:30,-34.6667,-54.9167,72.79,96,62,2.39
316,Netivot,IL,2022-01-24 03:16:30,31.4222,34.5886,47.89,74,44,14.81
317,Pokhara,NP,2022-01-24 03:13:06,28.2333,83.9833,55.04,42,91,1.43
318,Tuatapere,NZ,2022-01-24 03:16:31,-46.1333,167.6833,65.82,55,6,9.37
319,Ukiah,US,2022-01-24 03:17:27,39.1502,-123.2078,55.65,67,0,0.0
320,Valparaiso,CL,2022-01-24 03:15:19,-33.0393,-71.6273,64.04,59,0,6.91
321,Baft,IR,2022-01-24 03:17:33,29.234,56.6057,35.71,20,0,5.66
322,Vilyuysk,RU,2022-01-24 03:17:33,63.7553,121.6247,-5.48,98,82,6.11
323,Contamana,PE,2022-01-24 03:17:33,-7.3333,-75.0167,75.24,86,79,0.76
324,Yamada,JP,2022-01-24 03:17:34,39.4667,141.95,38.98,46,54,12.24
325,Turayf,SA,2022-01-24 03:17:35,31.6725,38.6637,35.85,93,0,5.75
326,Challans,FR,2022-01-24 03:17:35,46.8436,-1.8749,37.6,92,3,9.06
327,Honiara,SB,2022-01-24 03:17:35,-9.4333,159.95,85.71,75,99,7.63
328,Cururupu,BR,2022-01-24 03:17:36,-1.8283,-44.8683,74.88,94,100,2.62
329,Vestmannaeyjar,IS,2022-01-24 03:17:36,63.4427,-20.2734,34.72,72,100,24.79
330,Provideniya,RU,2022-01-24 03:17:37,64.3833,-173.3,19.51,86,100,17.9
331,Roald,NO,2022-01-24 03:17:37,62.5833,6.1333,48.34,76,100,35.68
332,Wajir,KE,2022-01-24 03:17:38,1.7471,40.0573,74.25,68,12,11.59
333,Elizabeth City,US,2022-01-24 03:17:38,36.2946,-76.2511,37.02,82,0,6.91
334,Sembakung,ID,2022-01-24 03:17:38,3.8167,117.25,85.93,82,79,0.74
335,Gazojak,TM,2022-01-24 03:17:39,41.1875,61.4036,25.65,78,10,9.95
336,Olafsvik,IS,2022-01-24 03:17:39,64.8945,-23.7142,32.61,65,100,19.04
337,Coahuayana,MX,2022-01-24 03:17:40,18.7333,-103.6833,70.99,82,62,2.26
338,Prince George,CA,2022-01-24 03:17:40,53.9166,-122.753,31.44,83,20,5.75
339,Atyrau,KZ,2022-01-24 03:17:41,47.1167,51.8833,15.82,86,0,20.13
340,Melita,CA,2022-01-24 03:15:20,49.2681,-100.9967,15.19,93,100,13.78
341,Faya,SA,2022-01-24 03:17:41,18.3851,42.4509,48.72,55,74,3.38
342,Kavieng,PG,2022-01-24 03:17:42,-2.5744,150.7967,84.81,68,86,8.61
343,Tilichiki,RU,2022-01-24 03:17:42,60.4667,166.1,-12.75,87,99,6.82
344,Suamico,US,2022-01-24 03:17:42,44.6319,-88.0393,11.17,66,75,1.01
345,Juneau,US,2022-01-24 03:14:16,58.3019,-134.4197,38.21,96,75,6.91
346,Saint-Louis,SN,2022-01-24 03:17:43,16.3333,-15.0,73.62,11,97,12.41
347,Gayeri,BF,2022-01-24 03:17:43,12.6497,0.4931,64.11,15,0,8.97
348,Jiazi,CN,2022-01-24 03:17:44,22.8779,116.067,68.63,84,100,7.9
349,Sawtell,AU,2022-01-24 03:17:44,-30.3833,153.1,79.18,65,38,16.11
350,Bilibino,RU,2022-01-24 03:17:45,68.0546,166.4372,-28.32,97,100,4.16
351,College,US,2022-01-24 03:13:04,64.8569,-147.8028,24.46,86,75,0.0
352,Puerto Escondido,MX,2022-01-24 03:17:46,15.85,-97.0667,79.63,69,20,0.0
353,Barquisimeto,VE,2022-01-24 03:15:48,10.0739,-69.3228,66.51,92,85,2.95
354,Angoram,PG,2022-01-24 03:17:46,-4.0625,144.0661,81.57,89,100,3.6
355,Pallapatti,IN,2022-01-24 03:17:47,11.6593,78.1342,77.32,69,40,0.0
356,Ankpa,NG,2022-01-24 03:17:48,7.3706,7.6253,70.81,21,1,4.05
357,Geraldton,AU,2022-01-24 03:17:48,-28.7667,114.6,84.61,51,0,17.27
358,Vasyurinskaya,RU,2022-01-24 03:17:48,45.1181,39.424,31.89,96,100,6.71
359,Palaikastron,GR,2022-01-24 03:17:49,35.2,26.25,38.75,66,83,11.16
360,Wanning,CN,2022-01-24 03:17:49,18.8003,110.3967,78.01,73,51,4.0
361,Atasu,KZ,2022-01-24 03:17:50,48.6814,71.6433,3.42,86,100,6.26
362,Karatau,KZ,2022-01-24 03:17:50,43.1667,70.4667,27.14,88,83,1.23
363,Margate,GB,2022-01-24 03:17:51,51.3813,1.3862,40.75,80,55,1.01
364,Mattru,SL,2022-01-24 03:18:51,7.6244,-11.8332,70.52,93,5,1.39
365,Maragogi,BR,2022-01-24 03:18:52,-9.0122,-35.2225,77.9,77,58,5.55
366,Charlottesville,US,2022-01-24 03:15:36,38.0293,-78.4767,39.22,94,30,4.05
367,Bay-Khaak,RU,2022-01-24 03:18:52,51.1667,94.5,-9.51,93,92,1.03
368,Novyy Urengoy,RU,2022-01-24 03:18:53,66.0833,76.6333,-6.09,100,100,6.98
369,Ust-Kuyga,RU,2022-01-24 03:18:53,70.0167,135.6,-12.62,98,100,5.88
370,Bangassou,CF,2022-01-24 03:18:53,4.7413,22.8184,65.53,48,27,1.81
371,Vikhorevka,RU,2022-01-24 03:18:54,56.1201,101.1636,-0.76,95,100,1.41
372,San Jose De Buan,PH,2022-01-24 03:18:54,12.0529,125.0251,80.47,86,95,6.64
373,Donegal,IE,2022-01-24 03:18:55,54.65,-8.1167,45.81,83,100,6.06
374,Parana,AR,2022-01-24 03:18:55,-31.732,-60.5238,74.57,92,90,7.14
375,Kenai,US,2022-01-24 03:18:56,60.5544,-151.2583,39.25,85,100,8.05
376,Zambezi,ZM,2022-01-24 03:18:56,-13.5432,23.1047,61.68,95,84,4.85
377,Te Anau,NZ,2022-01-24 03:18:57,-45.4167,167.7167,69.3,46,15,2.64
378,Chiang Rai,TH,2022-01-24 03:18:57,19.9167,99.9167,78.31,75,1,1.14
379,Karratha,AU,2022-01-24 03:18:58,-20.7377,116.8463,92.32,48,80,7.47
380,Pirmasens,DE,2022-01-24 03:18:58,49.2015,7.6053,36.05,88,6,6.96
381,Normandin,CA,2022-01-24 03:18:58,48.8333,-72.5321,-12.69,75,11,4.61
382,Maumere,ID,2022-01-24 03:18:59,-8.6199,122.2111,84.2,74,100,8.99
383,Kalanguy,RU,2022-01-24 03:18:59,51.0167,116.5167,5.49,92,100,2.28
384,Khani,GE,2022-01-24 03:19:00,41.9563,42.9566,36.97,76,73,7.76
385,Qaqortoq,GL,2022-01-24 03:14:34,60.7167,-46.0333,23.5,73,100,7.31
386,Xuanhua,CN,2022-01-24 03:19:00,40.6103,115.0447,24.48,81,45,2.17
387,Menongue,AO,2022-01-24 03:19:01,-14.6585,17.691,62.38,90,100,4.38
388,Mitu,CO,2022-01-24 03:16:07,1.1983,-70.1733,72.59,98,100,2.19
389,Clonakilty,IE,2022-01-24 03:19:02,51.6231,-8.8706,47.08,88,100,10.76
390,Ondjiva,AO,2022-01-24 03:19:02,-17.0667,15.7333,67.48,60,76,5.93
391,Sitka,US,2022-01-24 03:15:17,57.0531,-135.33,37.29,93,20,0.0
392,Yeniseysk,RU,2022-01-24 03:19:03,58.4497,92.1703,-13.56,100,100,0.83
393,Jurilovca,RO,2022-01-24 03:19:04,44.7667,28.8667,25.63,85,67,21.54
394,Sur,OM,2022-01-24 03:19:04,22.5667,59.5289,66.16,66,0,11.32
395,Pangody,RU,2022-01-24 03:19:05,65.85,74.4859,-9.42,100,100,6.87
396,Victoria Point,AU,2022-01-24 03:19:05,-27.5833,153.3,88.07,65,97,5.01
397,Talnakh,RU,2022-01-24 03:19:06,69.4865,88.3972,-3.62,98,100,6.78
398,Bojnurd,IR,2022-01-24 03:19:06,37.4747,57.329,17.55,86,0,0.0
399,Callaway,US,2022-01-24 03:19:06,30.153,-85.5699,45.91,81,0,0.0
400,Asau,RO,2022-01-24 03:19:07,46.4333,26.4,20.75,89,95,7.74
401,Lasa,IT,2022-01-24 03:19:07,46.6166,10.7002,34.68,63,0,5.86
402,Rafael Lucio,MX,2022-01-24 03:19:08,19.5833,-96.9667,53.58,96,98,2.1
403,Bonthe,SL,2022-01-24 03:19:08,7.5264,-12.505,75.2,84,23,3.27
404,Sorland,NO,2022-01-24 03:19:09,67.667,12.6934,37.09,73,100,37.71
405,Luwuk,ID,2022-01-24 03:19:09,-0.9516,122.7875,87.39,64,92,2.33
406,Naron,ES,2022-01-24 03:19:10,43.5167,-8.1528,47.82,80,0,6.35
407,Pindiga,NG,2022-01-24 03:19:10,9.9833,10.9333,63.88,18,0,10.42
408,Henties Bay,NA,2022-01-24 03:19:11,-22.116,14.2845,74.86,84,83,4.79
409,Ust-Kan,RU,2022-01-24 03:19:11,50.9276,84.761,-6.9,89,18,2.77
410,Sembe,CG,2022-01-24 03:19:12,1.6481,14.5806,69.6,48,70,1.34
411,Nioro,GM,2022-01-24 03:20:12,13.35,-15.75,72.93,17,72,2.8
412,Aras,ES,2022-01-24 03:20:13,42.5617,-2.356,32.32,100,0,0.0
413,Polovinnoye,RU,2022-01-24 03:20:13,54.7914,65.9864,-12.44,99,29,3.51
414,Majene,ID,2022-01-24 03:20:13,-3.5403,118.9707,85.48,65,78,4.88
415,Mount Isa,AU,2022-01-24 03:20:14,-20.7333,139.5,80.37,78,75,11.5
416,Lorengau,PG,2022-01-24 03:20:14,-2.0226,147.2712,81.52,83,86,18.7
417,Kirakira,SB,2022-01-24 03:20:15,-10.4544,161.9205,85.35,75,100,6.53
418,Pitimbu,BR,2022-01-24 03:20:15,-7.4706,-34.8086,77.59,73,51,9.44
419,Amudat,UG,2022-01-24 03:20:16,1.95,34.95,68.61,46,100,3.51
420,Yumen,CN,2022-01-24 03:20:16,40.2833,97.2,22.98,40,0,1.83
421,Harper,LR,2022-01-24 03:20:16,4.375,-7.7169,76.64,87,5,5.64
422,Pacific Grove,US,2022-01-24 03:20:17,36.6177,-121.9166,56.8,64,0,1.99
423,Tomatlan,MX,2022-01-24 03:20:17,19.9333,-105.25,69.71,87,96,0.87
424,Sioux Lookout,CA,2022-01-24 03:20:18,50.1001,-91.917,-5.42,84,100,3.44
425,Sinnamary,GF,2022-01-24 03:20:18,5.3833,-52.95,75.31,90,48,6.87
426,Saint-Francois,FR,2022-01-24 03:20:19,46.4154,3.9054,33.24,93,100,3.44
427,Belyy Yar,RU,2022-01-24 03:20:19,53.6039,91.3903,-9.51,85,75,0.0
428,Verkhoyansk,RU,2022-01-24 03:20:20,67.5447,133.385,-14.08,98,100,1.57
429,Aswan,EG,2022-01-24 03:20:20,24.0934,32.907,50.09,43,69,9.26
430,Rosetown,CA,2022-01-24 03:20:21,51.5501,-108.0014,25.99,86,100,14.97
431,Bambanglipuro,ID,2022-01-24 03:20:21,-7.95,110.2833,74.61,69,58,12.59
432,Alofi,NU,2022-01-24 03:20:22,-19.0595,-169.9187,84.09,74,75,12.66
433,Padang,ID,2022-01-24 03:20:23,-0.9492,100.3543,77.05,78,96,4.9
434,Grabouw,ZA,2022-01-24 03:20:23,-34.1515,19.0151,67.26,93,66,2.84
435,Jian,CN,2022-01-24 03:20:23,27.1172,114.9793,46.18,85,100,7.23
436,Tadine,NC,2022-01-24 03:20:24,-21.55,167.8833,81.61,69,92,10.8
437,Batagay,RU,2022-01-24 03:20:24,67.6333,134.6333,-19.61,97,98,3.71
438,Mount Gambier,AU,2022-01-24 03:20:25,-37.8333,140.7667,91.26,22,88,5.57
439,Beringovskiy,RU,2022-01-24 03:20:25,63.05,179.3167,-20.42,97,37,6.11
440,Tarko-Sale,RU,2022-01-24 03:20:26,64.9225,77.785,-15.59,100,100,5.1
441,Saint-Leu,RE,2022-01-24 03:20:26,-21.15,55.2833,79.63,79,8,11.77
442,Tabuk,PH,2022-01-24 03:20:27,17.4189,121.4443,80.26,77,82,5.53
443,Belem De Sao Francisco,BR,2022-01-24 03:20:27,-8.7539,-38.9658,77.43,68,64,12.19
444,Tres Lagoas,BR,2022-01-24 03:20:27,-20.7511,-51.6783,77.38,70,96,1.72
445,Seymchan,RU,2022-01-24 03:20:28,62.8833,152.4333,-29.9,98,100,1.03
446,Atar,MR,2022-01-24 03:20:28,20.5169,-13.0499,70.7,18,100,8.68
447,Tautira,PF,2022-01-24 03:20:29,-17.7333,-149.15,84.22,78,95,13.09
448,Cabo Rojo,PR,2022-01-24 03:20:29,18.0866,-67.1457,74.79,84,0,1.01
449,Abhayapuri,IN,2022-01-24 03:20:30,26.3333,90.6667,65.12,52,100,13.27
450,Visby,SE,2022-01-24 03:20:30,57.6409,18.296,37.76,100,85,11.5
451,Sitangkai,PH,2022-01-24 03:20:31,4.6628,119.3928,80.87,81,60,9.4
452,West Wendover,US,2022-01-24 03:16:10,40.7391,-114.0733,32.29,67,4,1.99
453,Ketchikan,US,2022-01-24 03:20:31,55.3422,-131.6461,43.27,100,100,6.91
454,Kushima,JP,2022-01-24 03:20:25,31.4583,131.2333,53.64,87,100,8.23
455,Ust-Nera,RU,2022-01-24 03:21:33,64.5667,143.2,-24.32,98,97,3.44
456,Parati,BR,2022-01-24 03:21:33,-23.2178,-44.7131,75.36,95,37,1.97
457,Skjervoy,NO,2022-01-24 03:21:34,70.0311,20.9714,35.37,94,100,23.44
458,Dalbandin,PK,2022-01-24 03:21:34,28.8947,64.4101,37.44,48,0,7.11
459,Tlazazalca,MX,2022-01-24 03:21:35,19.9667,-102.0667,57.65,53,77,5.19
460,Los Llanos De Aridane,ES,2022-01-24 03:20:34,28.6585,-17.9182,61.12,83,20,8.01
461,Palmas Bellas,PA,2022-01-24 03:21:35,9.2319,-80.0867,78.1,81,37,10.09
462,Kibondo,TZ,2022-01-24 03:21:36,-3.5864,30.7203,59.34,98,100,3.91
463,Rio Gallegos,AR,2022-01-24 03:20:20,-51.6226,-69.2181,53.65,58,0,23.02
464,Augustow,PL,2022-01-24 03:21:36,53.8432,22.9798,18.3,96,34,5.48
465,Nerchinskiy Zavod,RU,2022-01-24 03:21:37,51.3088,119.61,-1.08,92,100,0.94
466,Kimbe,PG,2022-01-24 03:21:37,-5.5502,150.1429,86.49,66,57,6.53
467,Llanes,ES,2022-01-24 03:21:38,43.4198,-4.7549,46.89,56,0,4.43
468,Taraz,KZ,2022-01-24 03:21:38,42.9,71.3667,30.61,100,100,4.47
469,Aitape,PG,2022-01-24 03:21:39,-3.1374,142.3475,81.91,80,100,3.2
470,Moindou,NC,2022-01-24 03:21:39,-21.6924,165.677,84.15,66,71,9.48
471,Poysdorf,AT,2022-01-24 03:21:40,48.6667,16.6333,37.06,91,100,3.74
472,Fernandina Beach,US,2022-01-24 03:21:40,30.6697,-81.4626,42.03,88,0,5.75
473,Taoudenni,ML,2022-01-24 03:21:41,22.6783,-3.9836,62.37,20,90,9.33
474,Pemangkat,ID,2022-01-24 03:20:25,1.1667,108.9667,82.81,74,77,5.95
475,Duncan,US,2022-01-24 03:21:41,34.5023,-97.9578,46.35,49,0,0.0
476,Linxia,CN,2022-01-24 03:21:42,35.6003,103.2064,27.9,48,51,3.94
477,Povenets,RU,2022-01-24 03:21:42,62.8487,34.8262,30.2,96,100,12.41
478,Paamiut,GL,2022-01-24 03:20:33,61.994,-49.6678,25.3,68,100,15.43
479,Batagay-Alyta,RU,2022-01-24 03:21:43,67.8006,130.4114,-10.64,92,100,0.89
480,Kedrovyy,RU,2022-01-24 03:21:43,56.1667,91.8167,-3.14,100,97,2.95
481,Saint-Augustin,CA,2022-01-24 03:21:44,51.226,-58.6502,12.18,96,100,3.42
482,Victor Harbor,AU,2022-01-24 03:21:44,-35.5667,138.6167,86.2,82,94,1.99
483,Surovikino,RU,2022-01-24 03:21:45,48.6078,42.8486,20.17,94,100,15.39
484,Marzuq,YE,2022-01-24 03:21:45,14.4,46.4667,58.42,68,13,1.83
485,Tete,MZ,2022-01-24 03:21:46,-16.1564,33.5867,70.92,96,100,2.73
486,Galle,LK,2022-01-24 03:21:47,6.0367,80.217,77.18,78,100,5.01
487,Saint-Joseph,RE,2022-01-24 03:21:47,-21.3667,55.6167,79.16,84,13,13.4
488,Santa Maria,BR,2022-01-24 03:17:21,-29.6842,-53.8069,80.73,61,51,5.35
489,Kathmandu,NP,2022-01-24 03:20:49,27.7167,85.3167,46.62,93,40,0.0
490,Ayorou,NE,2022-01-24 03:21:48,14.7308,0.9174,63.16,16,0,10.6
491,Tambura,SS,2022-01-24 03:21:49,5.6,27.4667,69.44,33,4,3.69
492,Atikokan,CA,2022-01-24 03:21:49,48.7555,-91.6216,-0.6,98,100,1.07
493,Nelson,NZ,2022-01-24 03:21:50,-41.2833,173.2833,74.28,65,96,5.01
494,Clyde River,CA,2022-01-24 03:21:50,70.4692,-68.5914,-3.77,84,100,32.21
495,Udachnyy,RU,2022-01-24 03:21:50,66.4167,112.4,7.45,84,100,11.52
496,Sarh,TD,2022-01-24 03:21:51,9.1429,18.3923,71.51,26,0,4.61
497,Marystown,CA,2022-01-24 03:21:51,47.1666,-55.1483,29.86,100,99,1.01
498,Trelew,AR,2022-01-24 03:21:52,-43.249,-65.3051,70.03,33,17,18.39
499,Faanui,PF,2022-01-24 03:22:52,-16.4833,-151.75,81.57,70,100,12.84
500,Nhulunbuy,AU,2022-01-24 03:21:39,-12.2333,136.7667,81.21,89,75,10.36
501,Kahului,US,2022-01-24 03:22:53,20.8947,-156.47,78.82,77,40,17.27
502,Gizo,SB,2022-01-24 03:22:53,-8.103,156.8419,86.61,66,66,7.23
503,Riyadh,SA,2022-01-24 03:18:00,24.6877,46.7219,48.34,31,0,6.71
504,Hami,CN,2022-01-24 03:22:54,42.8,93.45,24.57,50,5,3.67
505,Saint Anthony,US,2022-01-24 03:22:54,45.0205,-93.218,7.66,81,100,1.99
506,Tocopilla,CL,2022-01-24 03:22:55,-22.092,-70.1979,68.9,79,40,6.42
507,Timiryazevskiy,RU,2022-01-24 03:22:55,56.49,84.8769,-8.91,77,100,1.63
508,Caceres,ES,2022-01-24 03:22:56,39.522,-6.3748,38.8,81,0,5.84
509,Dillon,US,2022-01-24 03:22:56,34.4166,-79.3712,39.09,80,39,6.91
510,Santo Antonio Do Ica,BR,2022-01-24 03:22:57,-3.1022,-67.9397,73.42,98,92,2.48
511,Shenjiamen,CN,2022-01-24 03:22:57,29.9576,122.298,48.85,87,100,15.41
512,Yining,CN,2022-01-24 03:22:57,29.0361,114.5636,43.65,90,100,1.95
513,Puerto Gaitan,CO,2022-01-24 03:22:58,4.3133,-72.0816,85.15,43,98,7.38
514,Villaviciosa,ES,2022-01-24 03:22:58,43.4813,-5.4357,40.62,68,0,4.36
515,Barra Do Garcas,BR,2022-01-24 03:18:13,-15.89,-52.2567,74.86,88,12,1.28
516,Staraya Mayna,RU,2022-01-24 03:22:59,54.6,48.95,14.11,89,100,4.25
517,Manresa,ES,2022-01-24 03:23:00,41.725,1.8266,43.25,78,0,1.01
518,Abu Zabad,SD,2022-01-24 03:23:00,12.35,29.25,60.89,22,22,13.27
519,Camacha,PT,2022-01-24 03:23:00,33.0833,-16.3333,59.76,77,20,4.61
520,Calvinia,ZA,2022-01-24 03:20:57,-31.4707,19.776,71.55,59,70,4.59
521,Daru,PG,2022-01-24 03:23:01,-9.0763,143.2092,87.82,66,88,1.57
522,Praia Da Vitoria,PT,2022-01-24 03:21:12,38.7333,-27.0667,57.45,88,20,6.71
523,Tagbac,PH,2022-01-24 03:23:02,7.089,125.1567,75.52,92,100,1.59
524,Xining,CN,2022-01-24 03:23:02,36.6167,101.7667,22.15,54,1,2.21
525,Yichang,CN,2022-01-24 03:23:03,30.7144,111.2847,41.68,75,99,1.95
526,Kanniyakumari,IN,2022-01-24 03:23:03,8.0833,77.5667,77.58,74,87,9.24
527,Bardiyah,LY,2022-01-24 03:23:03,31.7561,25.0865,47.93,58,80,9.35
528,Baculin,PH,2022-01-24 03:23:04,7.4525,126.5842,76.32,93,100,9.33
529,Bayangol,RU,2022-01-24 03:23:04,50.6977,103.4656,3.13,79,100,1.45
530,Okulovka,RU,2022-01-24 03:23:05,58.4008,33.2908,12.04,92,20,8.72
531,Puerto Baquerizo Moreno,EC,2022-01-24 03:23:05,-0.9,-89.6,73.31,89,100,10.87
532,Coihaique,CL,2022-01-24 03:23:06,-45.5752,-72.0662,53.55,62,75,6.91
533,Nadym,RU,2022-01-24 03:23:06,65.5333,72.5167,-5.08,100,71,9.24
534,Logan,US,2022-01-24 03:23:07,41.7355,-111.8344,29.32,78,0,0.0
535,Puerto Maldonado,PE,2022-01-24 03:19:48,-12.6,-69.1833,72.88,99,74,1.74
536,San Lorenzo,PY,2022-01-24 03:23:07,-25.3333,-57.5333,85.59,55,38,1.99
537,Salalah,OM,2022-01-24 03:23:08,17.0151,54.0924,66.29,30,0,13.8
538,Iwanai,JP,2022-01-24 03:23:08,42.9744,140.5089,31.14,60,98,8.52
539,Mahajanga,MG,2022-01-24 03:23:09,-15.7167,46.3167,73.42,100,75,10.36
540,Viking,CA,2022-01-24 03:23:09,53.1001,-111.7684,34.52,97,100,9.1
541,Yakima,US,2022-01-24 03:23:09,46.4665,-120.6678,30.85,94,100,4.61
542,Horizontina,BR,2022-01-24 03:23:10,-27.6258,-54.3078,83.39,53,52,9.08
543,Byron Bay,AU,2022-01-24 03:23:11,-28.65,153.6167,83.05,62,77,13.15
544,Maceio,BR,2022-01-24 03:23:11,-9.6658,-35.7353,76.44,88,0,4.61
545,Racine,US,2022-01-24 03:23:11,42.7495,-88.0751,9.93,76,26,4.0
546,Utica,US,2022-01-24 03:24:12,43.1009,-75.2327,22.32,91,95,3.18
547,Haines Junction,CA,2022-01-24 03:24:12,60.7522,-137.5108,17.55,93,96,2.3
548,Mega,ET,2022-01-24 03:24:13,4.05,38.3,60.53,43,18,8.79
549,Lakhdenpokhya,RU,2022-01-24 03:24:13,61.5198,30.1992,29.82,97,100,11.81
550,Verkhniye Tatyshly,RU,2022-01-24 03:24:14,56.2912,55.8575,15.28,94,100,3.53
551,Sao Felix Do Xingu,BR,2022-01-24 03:24:14,-6.6447,-51.995,71.33,99,100,1.59
552,Turuvekere,IN,2022-01-24 03:24:14,13.1642,76.6667,64.89,66,6,4.52
553,Mao,ES,2022-01-24 03:24:15,39.8885,4.2658,48.76,87,40,8.05
554,Hamilton,US,2022-01-24 03:22:52,39.1834,-84.5333,25.05,70,0,1.01
555,Mumford,GH,2022-01-24 03:24:16,5.2618,-0.759,77.13,84,5,2.51
556,Abu Kamal,SY,2022-01-24 03:24:16,34.4506,40.9171,43.34,80,30,5.95
557,Parrita,CR,2022-01-24 03:24:17,9.5201,-84.3225,78.57,82,11,2.57
558,Alyangula,AU,2022-01-24 03:24:17,-13.8483,136.4192,85.87,79,100,5.75
559,Chara,RU,2022-01-24 03:24:18,56.9064,118.2631,-6.03,82,13,0.27
560,Kirs,RU,2022-01-24 03:24:18,59.3388,52.2447,2.43,100,97,4.5
561,Bors,RO,2022-01-24 03:24:19,47.1167,21.8167,21.22,73,5,5.75
562,Kyzyl-Suu,KG,2022-01-24 03:24:19,42.3414,78.0056,21.81,55,100,6.29
563,Maniitsoq,GL,2022-01-24 03:24:20,65.4167,-52.9,21.2,64,100,21.79
564,Plouzane,FR,2022-01-24 03:24:20,48.3833,-4.6167,35.69,100,100,5.75
565,Bandarbeyla,SO,2022-01-24 03:24:21,9.4942,50.8122,73.89,72,90,13.76
566,Luau,AO,2022-01-24 03:21:00,-10.7073,22.2247,60.24,96,73,3.6
567,Abu Dhabi,AE,2022-01-24 03:21:13,24.4667,54.3667,64.96,61,0,2.3
568,Shingu,JP,2022-01-24 03:24:22,33.7333,135.9833,50.99,57,100,7.0
569,Hualmay,PE,2022-01-24 03:24:22,-11.0964,-77.6139,71.04,87,11,8.9
570,Half Moon Bay,US,2022-01-24 03:20:43,37.4636,-122.4286,57.99,64,0,0.0
571,Bonavista,CA,2022-01-24 03:24:23,48.6499,-53.1147,23.11,76,66,15.32
572,Natalio,PY,2022-01-24 03:24:13,-26.7167,-55.0833,86.2,49,74,5.75
573,Chkalovskoye,RU,2022-01-24 03:24:23,44.8392,133.0436,7.48,84,30,2.89
